#,contestId,contestName,index,name,rating,solvedCount,tags,link,division
164,1063,"Codeforces Round 516 (Div. 1, by Moscow Team Olympiad)",B,Labyrinth,1800,8532,graphs;shortest paths,https://codeforces.com/contest/1063/problem/B,div1
165,1067,"Codeforces Round 518 (Div. 1) [Thanks, Mail.Ru!]",B,Multihedgehog,1800,2789,dfs and similar;graphs;shortest paths,https://codeforces.com/contest/1067/problem/B,div1
166,1109,Codeforces Round 539 (Div. 1),B,Sasha and One More Name,1800,4457,constructive algorithms;hashing;strings,https://codeforces.com/contest/1109/problem/B,div1
167,1179,Codeforces Round 569 (Div. 1),B,Tolik and His Uncle,1800,4482,constructive algorithms,https://codeforces.com/contest/1179/problem/B,div1
168,1190,Codeforces Round 573 (Div. 1),B,"Tokitsukaze, CSL and Stone Game",1800,6661,games,https://codeforces.com/contest/1190/problem/B,div1
169,1280,Codeforces Round 607 (Div. 1),B,Beingawesomeism,1800,4125,implementation;math,https://codeforces.com/contest/1280/problem/B,div1
170,1286,Codeforces Round 612 (Div. 1),B,Numbers on Tree,1800,5089,constructive algorithms;data structures;dfs and similar;graphs;greedy;trees,https://codeforces.com/contest/1286/problem/B,div1
171,1290,Codeforces Round 616 (Div. 1),B,Irreducible Anagrams,1800,6412,binary search;constructive algorithms;data structures;strings;two pointers,https://codeforces.com/contest/1290/problem/B,div1
172,1299,Codeforces Round 618 (Div. 1),B,Aerodynamic,1800,5389,geometry,https://codeforces.com/contest/1299/problem/B,div1
173,1338,Codeforces Round 633 (Div. 1),B,Edge Weight Assignment,1800,8968,bitmasks;constructive algorithms;dfs and similar;greedy;math;trees,https://codeforces.com/contest/1338/problem/B,div1
174,1381,Codeforces Round 658 (Div. 1),B,Unmerge,1800,9230,dp,https://codeforces.com/contest/1381/problem/B,div1
175,1396,Codeforces Round 666 (Div. 1),B,Stoned Game,1800,12184,brute force;constructive algorithms;games;greedy,https://codeforces.com/contest/1396/problem/B,div1
176,1442,"Codeforces Round 681 (Div. 1, based on VK Cup 2019-2020 - Final)",B,Identify the Operations,1800,4830,combinatorics;data structures;dsu;greedy;implementation,https://codeforces.com/contest/1442/problem/B,div1
177,1446,"Codeforces Round 683 (Div. 1, by Meet IT)",B,Catching Cheaters,1800,8425,dp;strings,https://codeforces.com/contest/1446/problem/B,div1
178,1508,Codeforces Round 715 (Div. 1),B,Almost Sorted,1800,4237,binary search;combinatorics;constructive algorithms;implementation,https://codeforces.com/contest/1508/problem/B,div1
179,1548,Codeforces Round 736 (Div. 1),B,Integers Have Friends,1800,10752,binary search;data structures;divide and conquer;math;number theory;two pointers,https://codeforces.com/contest/1548/problem/B,div1
180,1630,Codeforces Round 768 (Div. 1),B,Range and Partition,1800,6161,binary search;constructive algorithms;data structures;greedy;two pointers,https://codeforces.com/contest/1630/problem/B,div1
181,1648,"Codeforces Round 775 (Div. 1, based on Moscow Open Olympiad in Informatics)",B,Integral Array,1800,6939,brute force;constructive algorithms;data structures;math,https://codeforces.com/contest/1648/problem/B,div1
182,1801,Codeforces Round 857 (Div. 1),B,Buying gifts,1800,7075,data structures;greedy;sortings,https://codeforces.com/contest/1801/problem/B,div1
183,1852,Codeforces Round 887 (Div. 1),B,Imbalanced Arrays,1800,5110,constructive algorithms;graphs;greedy;math;sortings;two pointers,https://codeforces.com/contest/1852/problem/B,div1
184,1965,Codeforces Round 941 (Div. 1),B,Missing Subsequence Sum,1800,7611,bitmasks;constructive algorithms;greedy;number theory,https://codeforces.com/contest/1965/problem/B,div1
185,2006,Codeforces Round 969 (Div. 1),B,Iris and the Tree,1800,3987,brute force;data structures;dfs and similar;dsu;math;trees,https://codeforces.com/contest/2006/problem/B,div1
186,2101,Codeforces Round 1024 (Div. 1),B,Quartet Swapping,1800,5822,brute force;data structures;divide and conquer;greedy;sortings,https://codeforces.com/contest/2101/problem/B,div1
187,93,Codeforces Beta Round 76 (Div. 1 Only),B,End of Exams,1900,941,greedy,https://codeforces.com/contest/93/problem/B,div1
188,109,Codeforces Beta Round 84 (Div. 1 Only),B,Lucky Probability,1900,1667,brute force;probabilities,https://codeforces.com/contest/109/problem/B,div1
189,111,Codeforces Beta Round 85 (Div. 1 Only),B,Petya and Divisors,1900,3904,binary search;data structures;number theory,https://codeforces.com/contest/111/problem/B,div1
190,138,Codeforces Beta Round 99 (Div. 1),B,Digits Permutations,1900,1076,greedy,https://codeforces.com/contest/138/problem/B,div1
191,213,Codeforces Round 131 (Div. 1),B,Numbers,1900,1875,combinatorics;dp,https://codeforces.com/contest/213/problem/B,div1
192,223,Codeforces Round 138 (Div. 1),B,Two Strings,1900,1898,data structures;dp;strings,https://codeforces.com/contest/223/problem/B,div1
193,226,Codeforces Round 140 (Div. 1),B,Naughty Stone Piles,1900,1609,greedy,https://codeforces.com/contest/226/problem/B,div1
194,232,Codeforces Round 144 (Div. 1),B,Table,1900,1543,bitmasks;combinatorics;dp;math,https://codeforces.com/contest/232/problem/B,div1
195,258,Codeforces Round 157 (Div. 1),B,Little Elephant and Elections,1900,1522,brute force;combinatorics;dp,https://codeforces.com/contest/258/problem/B,div1
196,261,Codeforces Round 160 (Div. 1),B,Maxim and Restaurant,1900,1513,dp;math;probabilities,https://codeforces.com/contest/261/problem/B,div1
197,319,Codeforces Round 189 (Div. 1),B,Psychos in a Line,1900,4471,data structures;implementation,https://codeforces.com/contest/319/problem/B,div1
198,321,Codeforces Round 190 (Div. 1),B,Ciel and Duel,1900,3441,dp;flows;greedy,https://codeforces.com/contest/321/problem/B,div1
199,351,Codeforces Round 204 (Div. 1),B,Jeff and Furik,1900,2626,combinatorics;dp;probabilities,https://codeforces.com/contest/351/problem/B,div1
200,356,Codeforces Round 207 (Div. 1),B,Xenia and Hamming,1900,2036,implementation;math,https://codeforces.com/contest/356/problem/B,div1
201,367,Codeforces Round 215 (Div. 1),B,Sereja ans Anagrams,1900,2578,binary search;data structures,https://codeforces.com/contest/367/problem/B,div1
202,372,Codeforces Round 219 (Div. 1),B,Counting Rectangles is Fun,1900,2746,brute force;divide and conquer;dp,https://codeforces.com/contest/372/problem/B,div1
203,377,Codeforces Round 222 (Div. 1),B,Preparing for the Contest,1900,2255,binary search;data structures;greedy;sortings,https://codeforces.com/contest/377/problem/B,div1
204,388,Codeforces Round 228 (Div. 1),B,Fox and Minimal path,1900,2529,bitmasks;constructive algorithms;graphs;implementation;math,https://codeforces.com/contest/388/problem/B,div1
205,455,Codeforces Round 260 (Div. 1),B,A Lot of Games,1900,6433,dfs and similar;dp;games;implementation;strings;trees,https://codeforces.com/contest/455/problem/B,div1
206,529,"VK Cup 2015 - Round 1 (unofficial online mirror, Div. 1 only)",B,Group Photo 2 (online mirror version),1900,934,brute force;greedy;sortings,https://codeforces.com/contest/529/problem/B,div1
207,547,Codeforces Round 305 (Div. 1),B,Mike and Feet,1900,9823,binary search;data structures;dp;dsu,https://codeforces.com/contest/547/problem/B,div1
208,553,Codeforces Round 309 (Div. 1),B,Kyoya and Permutation,1900,2196,binary search;combinatorics;constructive algorithms;greedy;implementation;math,https://codeforces.com/contest/553/problem/B,div1
209,568,Codeforces Round 315 (Div. 1),B,Symmetric and Transitive,1900,2306,combinatorics;dp;math,https://codeforces.com/contest/568/problem/B,div1
210,582,Codeforces Round 323 (Div. 1),B,Once Again...,1900,3532,constructive algorithms;dp;matrices,https://codeforces.com/contest/582/problem/B,div1
211,607,Codeforces Round 336 (Div. 1),B,Zuma,1900,14334,dp,https://codeforces.com/contest/607/problem/B,div1
212,613,Codeforces Round 339 (Div. 1),B,Skills,1900,2315,binary search;brute force;dp;greedy;sortings;two pointers,https://codeforces.com/contest/613/problem/B,div1
213,650,Codeforces Round 345 (Div. 1),B,Image Preview,1900,3424,binary search;brute force;dp;two pointers,https://codeforces.com/contest/650/problem/B,div1
214,685,Codeforces Round 359 (Div. 1),B,Kay and Snowflake,1900,4838,data structures;dfs and similar;dp;trees,https://codeforces.com/contest/685/problem/B,div1
215,708,AIM Tech Round 3 (Div. 1),B,Recover the String,1900,3358,constructive algorithms;greedy;implementation;math,https://codeforces.com/contest/708/problem/B,div1
216,739,Codeforces Round 381 (Div. 1),B,Alyona and a tree,1900,4858,binary search;data structures;dfs and similar;graphs;trees,https://codeforces.com/contest/739/problem/B,div1
217,744,Codeforces Round 385 (Div. 1),B,Hongcow's Game,1900,1821,bitmasks;divide and conquer;interactive,https://codeforces.com/contest/744/problem/B,div1
218,819,Codeforces Round 421 (Div. 1),B,Mister B and PR Shifts,1900,1745,data structures;implementation;math,https://codeforces.com/contest/819/problem/B,div1
219,848,Codeforces Round 431 (Div. 1),B,Rooter's Song,1900,1969,constructive algorithms;data structures;geometry;implementation;sortings;two pointers,https://codeforces.com/contest/848/problem/B,div1
220,993,Codeforces Round 488 by NEAR (Div. 1),B,Open Communication,1900,1987,bitmasks;brute force,https://codeforces.com/contest/993/problem/B,div1
221,1012,Codeforces Round 500 (Div. 1) [based on EJOI],B,Chemical table,1900,4211,constructive algorithms;dfs and similar;dsu;graphs;matrices,https://codeforces.com/contest/1012/problem/B,div1
222,1168,Codeforces Round 562 (Div. 1),B,Good Triple,1900,3707,brute force;two pointers,https://codeforces.com/contest/1168/problem/B,div1
223,1172,Codeforces Round 564 (Div. 1),B,Nauuo and Circle,1900,4265,combinatorics;dfs and similar;dp;trees,https://codeforces.com/contest/1172/problem/B,div1
224,1205,Codeforces Round 580 (Div. 1),B,Shortest Cycle,1900,7061,bitmasks;brute force;graphs;shortest paths,https://codeforces.com/contest/1205/problem/B,div1
225,1242,Codeforces Round 599 (Div. 1),B,0-1 MST,1900,8486,dfs and similar;dsu;graphs;sortings,https://codeforces.com/contest/1242/problem/B,div1
226,1264,Codeforces Round 604 (Div. 1),B,Beautiful Sequence,1900,5957,brute force;constructive algorithms;greedy,https://codeforces.com/contest/1264/problem/B,div1
227,1276,"Codeforces Round 606 (Div. 1, based on Technocup 2020 Elimination Round 4)",B,Two Fairs,1900,5349,combinatorics;dfs and similar;dsu;graphs,https://codeforces.com/contest/1276/problem/B,div1
228,1361,"Codeforces Round 647 (Div. 1) - Thanks, Algo Muse!",B,Johnny and Grandmaster,1900,3782,greedy;implementation;math;sortings,https://codeforces.com/contest/1361/problem/B,div1
229,1383,Codeforces Round 659 (Div. 1),B,GameGame,1900,5278,bitmasks;constructive algorithms;dp;games;greedy;math,https://codeforces.com/contest/1383/problem/B,div1
